order_id,customer_id,order_date,product_category,total_price
2503,459,2023-09-25,Books,204.49
2504,699,2023-05-16,Apparel,412.55
2505,917,2023-08-27,Home Goods,49.7
2506,499,2023-08-05,Books,165.09
2507,950,2022-05-13,Apparel,483.5
2508,971,2023-10-11,Home Goods,85.02
2509,926,2022-11-10,Electronics,373.87
2510,508,2023-11-30,Books,184.63
2511,304,2022-08-09,Home Goods,295.07
2512,501,2023-03-14,Electronics,58.78
2513,803,2022-02-15,Home Goods,160.14
2514,598,2022-07-11,Apparel,255.42
2515,166,2023-06-04,Apparel,123.53
2516,415,2023-01-14,Electronics,275.52
2517,462,2023-11-22,Apparel,117.68
2518,920,2022-11-30,Home Goods,328.55
2519,114,2022-02-08,Electronics,453.13
2520,433,2022-10-20,Home Goods,51.89
2521,992,2023-11-21,Home Goods,116.14
2522,356,2022-06-11,Home Goods,423.77
2523,928,2022-11-27,Apparel,319.46
2524,695,2022-04-14,Apparel,48.57
2525,207,2022-06-10,Home Goods,248.31
2526,768,2023-09-27,Books,112.78
2527,235,2022-02-23,Home Goods,107.56
2528,442,2022-02-03,Home Goods,470.92
2529,355,2022-08-30,Electronics,383.16
2530,515,2022-04-23,Home Goods,351.15
2531,208,2022-11-14,Apparel,127.08
2532,709,2022-01-23,Electronics,68.1
2533,853,2023-07-12,Books,436.71
2534,125,2023-10-09,Electronics,12.88
2535,138,2022-04-28,Books,200.17
2536,339,2023-12-02,Electronics,146.03
2537,537,2023-10-05,Electronics,289.48
2538,68,2022-07-31,Books,132.75
2539,573,2023-02-22,Apparel,162.49
2540,541,2022-04-23,Apparel,426.52
2541,383,2022-02-13,Apparel,305.56
2542,19,2022-05-08,Electronics,81.38
2543,683,2022-06-07,Home Goods,365.97
2544,450,2023-01-29,Electronics,111.66
2545,74,2023-05-27,Home Goods,222.17
2546,573,2022-02-14,Home Goods,326.84
2547,939,2022-04-18,Apparel,143.25
2548,665,2022-08-07,Home Goods,198.21
2549,276,2023-03-19,Electronics,369.73
2550,48,2022-11-11,Electronics,469.58
2551,211,2022-06-26,Apparel,269.33
2552,855,2022-08-16,Books,14.89
2553,920,2023-12-04,Electronics,175.85
2554,651,2023-11-03,Home Goods,205.33
2555,622,2022-09-24,Electronics,176.2
2556,994,2023-01-14,Electronics,223.77
2557,695,2023-05-04,Electronics,320.01
2558,540,2023-12-03,Books,69.35
2559,709,2023-11-18,Home Goods,143.59
2560,191,2022-10-17,Apparel,258.75
2561,315,2022-12-23,Electronics,164.63
2562,901,2023-10-19,Home Goods,495.63
2563,563,2022-07-23,Home Goods,221.4
2564,661,2022-08-01,Apparel,436.2
2565,780,2023-07-06,Electronics,449.29
2566,562,2022-11-19,Books,419.64
2567,900,2023-08-17,Home Goods,32.98
2568,758,2022-06-30,Apparel,474.4
2569,113,2023-05-14,Books,73.08
2570,170,2022-11-16,Home Goods,26.86
2571,468,2022-03-24,Electronics,213.04
2572,678,2022-10-30,Home Goods,105.37
2573,921,2022-09-19,Books,100.26
2574,14,2022-07-19,Books,151.03
2575,715,2022-08-28,Electronics,131.72
2576,288,2023-11-23,Electronics,345.55
2577,907,2023-11-14,Apparel,101.52
2578,189,2022-10-22,Electronics,276.13
2579,914,2023-05-27,Apparel,493.35
2580,155,2023-11-20,Books,221.87
2581,567,2023-01-31,Books,324.52
2582,694,2022-05-18,Home Goods,484.99
2583,722,2022-05-09,Home Goods,77.44
2584,888,2022-02-18,Apparel,215.12
2585,471,2023-11-07,Electronics,426.59
2586,75,2022-10-20,Electronics,466.83
2587,277,2023-09-20,Home Goods,304.61
2588,940,2023-06-20,Books,80.28
2589,645,2022-11-07,Apparel,451.72
2590,343,2023-06-21,Books,95.48
2591,425,2023-10-01,Books,182.91
2592,571,2022-08-22,Electronics,194.0
2593,511,2022-07-28,Apparel,229.17
2594,857,2023-08-28,Books,397.18
2595,182,2022-04-04,Home Goods,403.05
2596,458,2022-11-23,Home Goods,362.63
2597,918,2022-08-13,Electronics,20.84
2598,851,2022-01-11,Home Goods,286.77
2599,833,2022-11-25,Home Goods,376.27
2600,64,2022-01-12,Books,227.87
2601,839,2022-02-04,Home Goods,473.02
2602,260,2023-03-23,Home Goods,413.67
2603,193,2023-03-28,Books,322.7
2604,655,2022-08-08,Electronics,40.59
2605,616,2023-03-17,Electronics,329.65
2606,972,2023-10-15,Apparel,456.67
2607,406,2023-06-19,Home Goods,195.93
2608,726,2023-08-18,Books,420.68
2609,754,2022-08-17,Apparel,163.45
2610,943,2022-12-10,Electronics,289.35
2611,721,2022-03-21,Electronics,327.73
2612,93,2022-12-19,Books,342.22
2613,430,2023-01-31,Apparel,442.45
2614,654,2022-10-17,Apparel,124.96
2615,434,2023-03-31,Books,138.56
2616,404,2023-11-02,Books,354.98
2617,434,2022-05-08,Apparel,96.82
2618,112,2023-12-03,Electronics,237.49
2619,929,2023-06-27,Home Goods,19.82
2620,375,2022-12-25,Electronics,79.08
2621,59,2023-06-11,Books,342.63
2622,43,2022-11-09,Apparel,376.26
2623,207,2022-03-16,Apparel,66.51
2624,780,2023-06-30,Home Goods,121.58
2625,296,2022-07-15,Apparel,58.46
2626,118,2022-01-29,Home Goods,222.37
2627,532,2023-12-07,Electronics,71.8
2628,222,2022-01-16,Electronics,224.28
2629,166,2023-02-27,Apparel,368.73
2630,643,2023-08-12,Apparel,344.86
2631,156,2023-08-16,Books,147.43
2632,184,2023-02-09,Books,340.14
2633,90,2023-09-28,Apparel,464.58
2634,94,2023-06-15,Apparel,180.29
2635,13,2023-09-06,Electronics,171.27
2636,973,2022-03-18,Apparel,290.0
2637,834,2022-08-17,Books,130.3
2638,805,2022-10-24,Electronics,329.27
2639,945,2023-05-25,Home Goods,417.81
2640,742,2023-12-16,Books,235.07
2641,834,2023-07-27,Books,342.96
2642,804,2023-06-22,Electronics,329.42
2643,438,2023-08-06,Home Goods,28.95
2644,538,2023-09-07,Books,99.87
2645,587,2022-11-22,Apparel,447.83
2646,968,2022-12-29,Books,470.06
2647,876,2023-10-31,Electronics,392.42
2648,936,2022-12-25,Electronics,461.41
2649,811,2023-12-07,Electronics,160.01
2650,150,2022-11-20,Books,131.38
2651,660,2023-11-29,Home Goods,198.31
2652,8,2022-11-22,Apparel,37.12
2653,29,2023-09-17,Electronics,406.84
2654,296,2022-06-14,Home Goods,492.25
2655,986,2023-07-27,Apparel,413.77
2656,926,2023-08-27,Electronics,281.94
2657,721,2023-03-31,Apparel,154.69
2658,640,2022-06-02,Apparel,106.87
2659,340,2022-05-07,Home Goods,188.39
2660,628,2022-07-12,Apparel,336.82
2661,439,2023-09-19,Electronics,229.06
2662,144,2023-06-14,Home Goods,467.69
2663,942,2022-01-10,Books,428.57
2664,830,2022-04-02,Books,60.18
2665,747,2022-05-19,Home Goods,74.45
2666,519,2023-04-26,Books,341.36
2667,976,2023-03-25,Apparel,123.08
2668,45,2022-11-29,Electronics,397.6
2669,955,2022-12-06,Apparel,299.77
2670,239,2022-02-21,Home Goods,122.62
2671,952,2023-12-08,Electronics,244.56
2672,944,2023-04-11,Home Goods,208.98
2673,155,2023-12-19,Home Goods,437.85
2674,181,2023-04-20,Home Goods,25.76
2675,215,2023-02-05,Apparel,448.96
2676,88,2023-03-15,Electronics,329.52
2677,256,2023-08-28,Electronics,371.39
2678,511,2023-10-19,Electronics,11.28
2679,73,2023-08-21,Apparel,317.84
2680,931,2023-05-24,Books,298.36
2681,179,2022-06-02,Apparel,273.23
2682,212,2023-05-29,Apparel,395.07
2683,805,2023-05-18,Home Goods,282.38
2684,234,2023-11-07,Electronics,429.98
2685,465,2022-01-06,Electronics,123.99
2686,751,2023-05-15,Books,404.93
2687,223,2023-10-23,Books,97.86
2688,631,2023-12-18,Home Goods,408.43
2689,825,2022-04-28,Electronics,470.83
2690,264,2023-04-30,Books,174.49
2691,207,2023-08-24,Books,269.64
2692,607,2023-10-28,Electronics,332.58
2693,885,2023-11-10,Apparel,48.94
2694,734,2023-04-13,Books,252.1
2695,366,2022-06-10,Electronics,186.69
2696,276,2022-09-27,Books,437.5
2697,380,2022-02-25,Home Goods,439.57
2698,743,2022-08-16,Books,353.38
2699,309,2022-05-29,Electronics,331.3
2700,631,2022-02-15,Books,369.51
2701,268,2022-05-24,Home Goods,189.33
2702,945,2023-09-24,Home Goods,208.21
2703,785,2022-12-06,Books,281.32
2704,64,2023-02-17,Books,469.63
2705,810,2023-06-04,Home Goods,364.76
2706,350,2022-12-10,Home Goods,279.98
2707,925,2023-01-22,Apparel,387.5
2708,915,2023-04-18,Apparel,191.74
2709,494,2022-10-02,Home Goods,367.93
2710,523,2022-12-19,Books,211.23
2711,98,2022-03-07,Electronics,147.03
2712,946,2022-03-20,Books,308.76
2713,71,2023-08-21,Books,346.57
2714,364,2023-09-28,Apparel,235.05
2715,570,2022-07-21,Apparel,287.1
2716,802,2023-10-24,Apparel,350.09
2717,763,2023-07-12,Home Goods,386.18
2718,276,2022-04-23,Home Goods,448.83
2719,50,2022-04-01,Books,183.73
2720,358,2022-05-21,Books,476.22
2721,728,2022-10-16,Electronics,322.27
2722,906,2023-12-31,Books,395.97
2723,928,2023-08-12,Books,352.89
2724,564,2023-02-15,Apparel,110.73
2725,783,2023-01-12,Apparel,45.0
2726,485,2023-01-19,Apparel,365.88
2727,84,2022-06-01,Apparel,260.42
2728,899,2023-09-19,Apparel,354.08
2729,805,2022-11-15,Electronics,243.65
2730,638,2023-01-04,Electronics,162.99
2731,808,2023-08-29,Electronics,149.66
2732,584,2023-07-14,Apparel,367.96
2733,296,2023-12-04,Home Goods,145.62
2734,236,2023-04-07,Apparel,360.19
2735,56,2022-01-12,Apparel,198.14
2736,919,2022-06-05,Electronics,387.74
2737,360,2023-11-15,Apparel,79.98
2738,907,2023-04-22,Electronics,110.44
2739,110,2023-02-05,Apparel,346.1
2740,192,2022-06-26,Books,284.51
2741,904,2022-12-07,Home Goods,109.9
2742,93,2022-02-26,Home Goods,452.39
2743,862,2023-03-24,Electronics,145.21
2744,568,2022-07-22,Books,216.32
2745,60,2023-11-28,Home Goods,109.12
2746,650,2023-09-25,Electronics,200.13
2747,39,2022-07-21,Apparel,250.91
2748,540,2022-11-26,Apparel,154.67
2749,49,2022-12-29,Books,386.86
2750,420,2023-03-30,Home Goods,203.03
2751,637,2022-12-22,Apparel,367.46
2752,13,2022-08-04,Electronics,111.47
2753,992,2023-07-09,Apparel,194.75
2754,36,2022-01-23,Apparel,13.95
2755,101,2022-06-04,Home Goods,381.73
2756,794,2022-07-05,Home Goods,316.68
2757,86,2022-09-06,Electronics,410.73
2758,516,2022-05-14,Books,233.25
2759,223,2022-11-17,Books,401.87
2760,338,2023-01-25,Apparel,327.32
2761,960,2023-03-10,Electronics,11.77
2762,166,2022-01-22,Books,134.31
2763,383,2023-08-23,Books,252.01
2764,856,2023-10-27,Apparel,313.16
2765,895,2022-05-05,Electronics,42.14
2766,376,2022-03-20,Books,355.49
2767,471,2022-02-20,Home Goods,276.33
2768,790,2023-12-29,Home Goods,267.63
2769,642,2022-06-25,Apparel,153.1
2770,31,2022-09-10,Apparel,301.46
2771,375,2022-09-03,Apparel,23.47
2772,11,2022-04-16,Apparel,41.7
2773,988,2022-07-12,Books,369.6
2774,302,2022-11-12,Electronics,167.73
2775,96,2022-10-29,Apparel,180.01
2776,190,2023-07-02,Apparel,112.11
2777,453,2023-12-17,Books,228.35
2778,192,2022-09-25,Apparel,35.48
2779,486,2022-06-19,Apparel,157.18
2780,266,2023-07-05,Electronics,268.29
2781,424,2023-03-31,Home Goods,238.16
2782,128,2023-10-13,Apparel,499.84
2783,238,2022-10-19,Books,200.49
2784,920,2023-07-18,Electronics,199.63
2785,355,2022-05-21,Books,256.76
2786,940,2022-05-26,Electronics,103.25
2787,112,2023-03-01,Electronics,439.39
2788,828,2022-11-10,Apparel,290.41
2789,446,2022-07-03,Apparel,104.13
2790,343,2023-10-26,Apparel,398.79
2791,145,2023-12-14,Home Goods,26.82
2792,65,2022-05-08,Home Goods,491.46
2793,247,2022-10-14,Books,433.92
2794,735,2022-09-10,Apparel,294.02
2795,991,2023-12-01,Home Goods,64.53
2796,490,2023-01-21,Apparel,115.48
2797,825,2022-08-18,Home Goods,146.92
2798,439,2022-09-28,Home Goods,128.11
2799,106,2023-02-19,Electronics,253.78
2800,181,2022-07-17,Apparel,472.83
2801,184,2022-11-19,Apparel,227.64
2802,226,2022-02-25,Home Goods,334.17
2803,777,2022-07-22,Apparel,347.41
2804,790,2023-09-13,Home Goods,437.07
2805,909,2023-09-20,Apparel,26.57
2806,89,2023-08-27,Electronics,208.12
2807,688,2022-05-18,Apparel,394.52
2808,530,2023-02-26,Electronics,409.28
2809,371,2022-02-26,Books,464.39
2810,972,2023-07-16,Apparel,354.37
2811,936,2022-03-12,Apparel,130.13
2812,913,2023-08-17,Apparel,257.78
2813,399,2023-01-07,Electronics,25.85
2814,106,2023-09-09,Apparel,326.99
2815,271,2023-08-23,Apparel,281.6
2816,975,2023-05-29,Home Goods,336.75
2817,831,2022-03-25,Books,465.77
2818,503,2022-02-12,Electronics,346.77
2819,679,2023-10-28,Home Goods,167.02
2820,525,2023-08-29,Electronics,107.38
2821,849,2022-05-13,Home Goods,428.77
2822,32,2023-01-30,Books,105.22
2823,393,2022-03-06,Home Goods,89.19
2824,40,2022-10-17,Electronics,111.24
2825,660,2023-01-11,Apparel,259.33
2826,218,2023-04-12,Apparel,70.85
2827,731,2022-08-01,Books,469.68
2828,981,2022-05-28,Electronics,483.46
2829,82,2023-07-27,Electronics,487.16
2830,845,2023-04-16,Electronics,29.17
2831,720,2022-05-29,Books,473.64
2832,201,2022-03-29,Apparel,498.73
2833,447,2022-11-20,Home Goods,471.79
2834,844,2023-01-31,Books,338.76
2835,428,2023-02-08,Home Goods,353.6
2836,38,2022-03-23,Apparel,69.9
2837,211,2023-10-03,Books,438.41
2838,444,2022-10-13,Apparel,39.22
2839,327,2023-01-17,Home Goods,165.69
2840,761,2022-09-27,Electronics,495.66
2841,227,2022-10-19,Electronics,216.94
2842,48,2023-03-29,Home Goods,74.27
2843,18,2023-12-16,Electronics,484.95
2844,912,2022-01-24,Home Goods,492.23
2845,439,2022-11-07,Books,101.65
2846,807,2023-04-06,Books,433.75
2847,708,2022-07-27,Books,201.31
2848,187,2023-12-18,Electronics,196.87
2849,345,2023-10-26,Apparel,138.72
2850,224,2023-03-14,Electronics,31.91
2851,830,2023-06-22,Electronics,141.32
2852,488,2023-12-07,Apparel,36.35
2853,909,2022-12-02,Apparel,462.94
2854,877,2023-02-26,Apparel,334.24
2855,849,2022-11-17,Apparel,444.45
2856,229,2023-05-12,Electronics,361.47
2857,390,2023-08-10,Home Goods,74.33
2858,979,2022-06-12,Books,470.88
2859,589,2023-06-25,Home Goods,450.95
2860,188,2022-06-14,Electronics,180.56
2861,858,2023-11-29,Apparel,64.65
2862,270,2023-07-20,Books,355.04
2863,607,2022-10-22,Books,366.9
2864,310,2022-02-11,Home Goods,449.45
2865,132,2022-10-12,Electronics,35.8
2866,551,2023-01-22,Electronics,79.43
2867,72,2022-05-18,Electronics,303.14
2868,793,2022-07-06,Books,313.37
2869,845,2023-12-17,Home Goods,26.47
2870,672,2023-03-07,Books,204.5
2871,187,2023-07-08,Books,296.24
2872,486,2023-02-20,Apparel,371.58
2873,191,2023-03-02,Home Goods,164.91
2874,422,2023-02-20,Apparel,247.11
2875,120,2022-01-26,Electronics,408.89
2876,220,2023-01-06,Books,477.41
2877,53,2023-01-20,Home Goods,122.85
2878,734,2022-02-25,Electronics,133.99
2879,451,2022-09-10,Home Goods,470.51
2880,412,2023-09-26,Books,204.0
2881,643,2022-04-16,Home Goods,361.99
2882,237,2022-05-10,Electronics,310.01
2883,758,2023-11-01,Apparel,149.94
2884,738,2023-01-11,Books,330.25
2885,720,2022-11-04,Apparel,331.23
2886,406,2022-04-01,Books,300.3
2887,608,2023-01-28,Electronics,58.83
2888,422,2023-06-18,Books,497.63
2889,712,2022-04-20,Apparel,206.2
2890,247,2023-07-15,Books,322.74
2891,72,2023-10-03,Electronics,444.02
2892,830,2023-08-08,Books,217.41
2893,185,2022-12-06,Apparel,389.22
2894,6,2023-07-19,Electronics,486.19
2895,206,2022-12-22,Apparel,185.88
2896,544,2022-06-17,Books,208.58
2897,611,2023-07-11,Home Goods,453.73
2898,906,2023-03-28,Apparel,88.23
2899,387,2022-04-15,Books,24.01
2900,768,2022-05-30,Home Goods,455.36
2901,699,2022-05-26,Home Goods,412.58
2902,76,2023-12-17,Electronics,486.57
2903,177,2022-10-26,Home Goods,38.54
2904,827,2022-06-16,Apparel,86.53
2905,799,2023-12-14,Apparel,61.6
2906,349,2023-10-08,Home Goods,344.87
2907,255,2023-12-24,Books,306.94
2908,837,2022-02-17,Apparel,186.07
2909,702,2023-09-30,Apparel,38.14
2910,308,2022-08-27,Electronics,323.43
2911,345,2022-01-07,Books,289.36
2912,127,2023-04-09,Home Goods,65.32
2913,937,2023-03-29,Books,455.37
2914,287,2023-01-06,Electronics,107.49
2915,766,2023-07-03,Electronics,374.32
2916,725,2023-05-02,Books,443.69
2917,762,2022-07-30,Electronics,293.94
2918,596,2022-06-14,Electronics,130.96
2919,487,2022-05-05,Electronics,161.53
2920,383,2022-12-03,Books,444.02
2921,406,2022-07-11,Electronics,156.15
2922,388,2023-12-31,Home Goods,375.63
2923,525,2022-08-02,Home Goods,495.18
2924,557,2023-07-28,Apparel,499.91
2925,639,2022-11-24,Home Goods,271.41
2926,938,2023-01-16,Apparel,415.01
2927,626,2023-11-04,Books,495.22
2928,945,2023-08-01,Electronics,193.59
2929,276,2022-08-27,Home Goods,133.68
2930,500,2023-06-16,Apparel,65.97
2931,717,2023-12-01,Books,79.04
2932,337,2022-03-23,Apparel,428.24
2933,950,2022-12-29,Electronics,298.47
2934,932,2023-05-20,Home Goods,438.12
2935,481,2022-07-21,Books,396.83
2936,897,2023-05-19,Apparel,340.13
2937,911,2023-10-06,Books,308.56
2938,973,2022-02-06,Apparel,33.69
2939,273,2023-10-06,Apparel,437.41
2940,920,2023-08-12,Electronics,214.74
2941,58,2023-08-24,Electronics,284.3
2942,328,2023-02-06,Apparel,20.76
2943,731,2023-12-07,Home Goods,468.68
2944,109,2022-06-25,Books,452.34
2945,279,2023-06-29,Books,276.21
2946,686,2023-07-24,Electronics,292.88
2947,328,2023-04-12,Home Goods,355.46
2948,776,2022-07-20,Apparel,139.7
2949,315,2023-06-24,Electronics,118.74
2950,474,2023-07-01,Apparel,340.27
2951,111,2023-09-29,Apparel,61.17
2952,699,2023-01-29,Electronics,232.49
2953,781,2022-02-11,Home Goods,251.45
2954,935,2023-08-20,Books,196.86
2955,229,2023-01-28,Electronics,100.78
2956,497,2023-12-01,Home Goods,184.1
2957,156,2023-09-15,Apparel,175.4
2958,473,2023-03-17,Electronics,254.64
2959,701,2023-09-09,Books,340.59
2960,272,2023-05-21,Books,484.44
2961,887,2022-11-16,Apparel,80.64
2962,2,2023-07-07,Electronics,437.78
2963,758,2022-08-03,Books,149.25
2964,722,2022-03-12,Electronics,299.77
2965,511,2023-07-22,Books,277.9
2966,913,2022-08-24,Apparel,282.9
2967,286,2022-10-08,Apparel,364.45
2968,871,2023-09-09,Electronics,197.03
2969,13,2022-06-11,Home Goods,166.36
2970,608,2022-07-10,Home Goods,427.89
2971,498,2022-01-09,Apparel,117.85
2972,733,2022-03-01,Books,98.32
2973,238,2022-08-13,Home Goods,17.65
2974,94,2023-12-01,Apparel,113.18
2975,338,2023-08-05,Books,264.08
2976,781,2022-10-14,Books,273.87
2977,171,2022-06-18,Home Goods,134.67
2978,981,2022-03-03,Apparel,45.41
2979,606,2022-12-15,Books,374.87
2980,661,2023-03-18,Books,381.41
2981,624,2022-01-14,Electronics,498.94
2982,567,2022-06-13,Electronics,451.01
2983,849,2023-02-24,Home Goods,463.77
2984,936,2023-06-04,Electronics,401.12
2985,467,2023-10-28,Apparel,311.6
2986,628,2023-07-02,Home Goods,72.99
2987,143,2023-07-14,Home Goods,314.93
2988,201,2023-08-20,Electronics,37.42
2989,180,2022-01-28,Books,443.8
2990,714,2023-12-09,Apparel,246.09
2991,364,2023-03-22,Apparel,351.76
2992,479,2022-07-27,Apparel,35.6
2993,565,2023-04-15,Home Goods,271.78
2994,471,2023-12-17,Apparel,157.62
2995,384,2022-04-14,Books,149.63
2996,692,2023-03-02,Books,200.93
2997,926,2022-04-11,Electronics,10.31
2998,417,2023-06-25,Apparel,238.66
2999,825,2023-10-01,Home Goods,248.42
3000,308,2023-06-06,Electronics,432.93
3001,649,2022-04-16,Books,229.78
3002,694,2023-11-10,Apparel,188.14
3003,367,2022-10-04,Books,497.43
3004,1,2022-03-06,Electronics,289.89
3005,44,2022-07-07,Books,241.58
3006,739,2022-11-13,Apparel,253.01
3007,843,2022-05-18,Apparel,406.5
3008,98,2022-12-09,Electronics,176.93
3009,720,2022-04-15,Apparel,200.69
3010,265,2023-06-30,Books,380.38
3011,800,2023-01-15,Books,45.76
3012,783,2022-04-20,Home Goods,433.93
3013,140,2023-06-29,Home Goods,220.8
3014,481,2022-12-20,Home Goods,294.83
3015,237,2022-11-13,Books,381.16
3016,974,2022-09-23,Books,140.37
3017,953,2023-11-25,Electronics,446.25
3018,904,2022-03-06,Home Goods,489.82
3019,72,2022-11-29,Books,252.19
3020,667,2023-05-28,Electronics,469.1
3021,190,2022-05-13,Books,10.55
3022,268,2023-08-15,Electronics,448.18
3023,321,2023-06-24,Home Goods,162.41
3024,107,2023-06-19,Home Goods,162.63
3025,232,2023-05-11,Home Goods,121.76
3026,42,2023-09-13,Books,165.34
3027,702,2023-09-11,Books,114.61
3028,883,2023-10-19,Electronics,453.88
3029,139,2023-01-04,Apparel,450.52
3030,615,2023-10-13,Apparel,60.08
3031,683,2022-04-09,Home Goods,80.0
3032,863,2022-11-13,Apparel,432.39
3033,273,2022-05-03,Home Goods,205.48
3034,481,2022-11-16,Electronics,92.94
3035,416,2023-08-16,Apparel,260.23
3036,506,2023-05-10,Apparel,214.17
3037,733,2023-04-02,Home Goods,117.39
3038,725,2023-06-06,Electronics,363.17
3039,853,2023-06-04,Apparel,319.33
3040,424,2023-12-18,Apparel,58.83
3041,407,2022-11-11,Apparel,463.44
3042,568,2023-12-10,Electronics,283.65
3043,390,2023-12-11,Electronics,132.6
3044,342,2023-06-26,Apparel,111.08
3045,946,2023-04-24,Home Goods,76.61
3046,614,2022-01-20,Home Goods,218.07
3047,933,2023-07-14,Apparel,76.42
3048,493,2022-05-10,Electronics,213.75
3049,192,2022-10-20,Apparel,82.9
3050,499,2022-05-12,Electronics,331.84
3051,822,2022-12-22,Apparel,394.77
3052,712,2022-02-23,Electronics,279.27
3053,233,2023-01-22,Books,343.23
3054,945,2022-09-22,Home Goods,469.81
3055,227,2022-08-03,Books,322.8
3056,371,2023-04-05,Home Goods,188.44
3057,139,2023-04-03,Electronics,230.25
3058,856,2022-02-12,Books,431.66
3059,817,2023-08-09,Home Goods,74.05
3060,149,2022-10-05,Apparel,169.61
3061,115,2022-05-10,Electronics,292.87
3062,450,2022-12-16,Electronics,341.43
3063,63,2023-12-07,Apparel,384.11
3064,104,2023-06-28,Apparel,165.92
3065,851,2022-04-16,Home Goods,81.47
3066,871,2023-12-17,Electronics,477.87
3067,668,2022-01-01,Home Goods,47.43
3068,273,2023-08-07,Apparel,56.94
3069,6,2023-03-08,Electronics,252.52
3070,147,2022-11-02,Apparel,411.44
3071,184,2023-06-11,Home Goods,389.51
3072,998,2022-02-22,Home Goods,469.47
3073,28,2023-06-04,Home Goods,79.39
3074,962,2022-11-26,Electronics,194.11
3075,550,2023-07-12,Apparel,148.25
3076,119,2022-11-21,Apparel,431.83
3077,293,2022-04-24,Home Goods,249.29
3078,371,2022-05-27,Home Goods,23.16
3079,244,2022-06-15,Home Goods,356.9
3080,580,2023-01-14,Home Goods,200.46
3081,726,2022-05-19,Books,270.26
3082,218,2023-09-21,Books,447.96
3083,177,2022-10-26,Books,135.8
3084,299,2022-10-03,Home Goods,127.73
3085,676,2022-06-27,Home Goods,138.96
3086,58,2022-12-20,Apparel,175.67
3087,269,2022-06-03,Electronics,62.6
3088,308,2022-07-20,Apparel,351.64
3089,570,2022-04-25,Books,111.63
3090,288,2023-11-02,Apparel,463.81
3091,977,2023-07-08,Home Goods,115.69
3092,105,2022-03-09,Books,135.26
3093,228,2023-03-21,Books,155.54
3094,247,2023-03-21,Electronics,386.58
3095,700,2022-11-22,Electronics,219.53
3096,494,2023-12-09,Books,411.47
3097,83,2023-08-25,Books,394.58
3098,186,2023-09-15,Apparel,465.45
3099,252,2022-12-25,Books,380.74
3100,355,2022-05-25,Home Goods,35.44
3101,750,2022-10-02,Apparel,420.27
3102,872,2023-05-24,Home Goods,469.66
3103,696,2022-06-28,Home Goods,496.91
3104,796,2023-04-22,Home Goods,71.38
3105,897,2023-02-18,Books,310.5
3106,938,2022-06-02,Electronics,107.73
3107,210,2022-04-14,Electronics,138.63
3108,816,2022-03-16,Home Goods,375.34
3109,808,2022-05-08,Books,489.06
3110,609,2023-12-12,Apparel,301.48
3111,447,2023-10-28,Home Goods,426.79
3112,460,2023-07-22,Apparel,14.35
3113,968,2022-12-11,Apparel,27.95
3114,472,2023-06-15,Books,302.39
3115,720,2022-06-08,Books,200.6
3116,370,2023-06-22,Electronics,445.98
3117,900,2023-03-02,Electronics,157.97
3118,934,2023-11-12,Books,221.71
3119,492,2022-01-23,Home Goods,268.68
3120,923,2022-02-16,Electronics,143.79
3121,137,2023-06-09,Apparel,455.16
3122,367,2023-12-30,Home Goods,237.62
3123,912,2023-12-07,Apparel,217.84
3124,184,2022-05-24,Books,426.38
3125,588,2023-08-08,Apparel,162.87
3126,287,2023-10-30,Home Goods,410.56
3127,472,2023-08-12,Books,69.91
3128,375,2023-02-23,Home Goods,99.57
3129,654,2023-11-12,Apparel,475.91
3130,749,2022-03-26,Home Goods,422.8
3131,537,2023-02-20,Books,200.07
3132,511,2023-11-25,Apparel,322.84
3133,802,2023-04-27,Apparel,472.06
3134,579,2023-04-01,Electronics,113.81
3135,250,2022-10-24,Electronics,38.92
3136,920,2022-04-22,Home Goods,273.36
3137,510,2022-08-18,Electronics,79.87
3138,630,2022-04-06,Electronics,101.79
3139,73,2023-11-11,Electronics,446.85
3140,282,2023-01-13,Electronics,13.63
3141,916,2022-06-05,Books,410.24
3142,960,2023-02-25,Books,263.31
3143,360,2022-04-15,Electronics,284.05
3144,10,2023-12-06,Home Goods,339.17
3145,211,2022-11-26,Books,221.41
3146,835,2023-03-15,Electronics,66.65
3147,152,2022-05-12,Books,60.38
3148,5,2023-01-17,Apparel,379.64
3149,195,2022-05-18,Books,118.31
3150,954,2022-09-27,Books,23.77
3151,283,2023-07-04,Home Goods,490.01
3152,464,2023-01-31,Books,490.39
3153,113,2023-07-11,Home Goods,195.29
3154,271,2023-04-09,Apparel,22.51
3155,163,2023-11-06,Electronics,366.36
3156,460,2023-03-26,Home Goods,417.2
3157,105,2022-11-27,Books,71.26
3158,693,2022-09-10,Books,76.37
3159,556,2023-11-12,Home Goods,412.89
3160,282,2022-10-12,Apparel,461.73
3161,687,2022-10-01,Electronics,397.47
3162,162,2022-01-20,Books,108.37
3163,983,2022-08-27,Apparel,211.65
3164,351,2022-09-27,Electronics,304.41
3165,434,2023-02-22,Electronics,88.54
3166,852,2022-11-06,Books,113.2
3167,140,2022-01-31,Home Goods,148.61
3168,471,2022-04-14,Books,259.66
3169,132,2023-11-13,Books,260.29
3170,87,2022-07-05,Books,409.0
3171,688,2022-05-08,Apparel,378.97
3172,183,2022-07-29,Home Goods,457.73
3173,368,2023-02-18,Apparel,418.12
3174,129,2022-10-08,Books,134.4
3175,246,2022-09-10,Home Goods,172.34
